,Unnamed: 0,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type
816,816,Avlu,2018,18+,7.3,,1,0,0,0,1
817,817,The Honeymoon Stand Up Special,2018,16+,6.8,100%,1,0,0,0,1
818,818,Case,2015,16+,7.2,,1,0,0,0,1
819,819,Valeria,2020,,6.2,,1,0,0,0,1
820,820,Bonus Family,2017,7+,7.7,,1,0,0,0,1
821,821,Braxton Family Values,2011,16+,5.9,,1,0,0,0,1
822,822,Comedy Bang! Bang!,2012,16+,7.5,,1,0,0,0,1
823,823,Free Rein,2017,all,7.3,,1,0,0,0,1
824,824,Masha and the Bear,2009,all,7.6,,1,0,0,0,1
825,825,Dramaworld,2016,,7.5,,1,0,0,0,1
826,826,Argos Comunicación,2017,18+,7.2,,1,0,0,0,1
827,827,Most Beautiful Thing,2019,,7.9,,1,0,0,0,1
828,828,Special Agent Oso,2009,all,5.1,,1,0,0,0,1
829,829,Street Food,2019,all,8.2,,1,0,0,0,1
830,830,Paquita Salas,2016,,8.0,,1,0,0,0,1
831,831,All Hail King Julien,2014,7+,7.2,,1,0,0,0,1
832,832,"Acero, Woman of Steel",2014,16+,7.2,,1,1,0,0,1
833,833,Untold Stories of the ER,2004,16+,7.5,,1,0,0,0,1
834,834,Valor,2017,16+,5.9,22%,1,0,0,0,1
835,835,Iris,2009,,7.9,,1,0,0,0,1
836,836,Stay Here,2018,7+,7.6,,1,0,0,0,1
837,837,Monty Python: Almost the Truth (The Lawyer's Cut),2009,7+,8.1,,1,0,0,0,1
838,838,Girlfriends' Guide to Divorce,2014,16+,6.9,,1,0,0,0,1
839,839,The Eighties,2016,,8.3,,1,0,0,0,1
840,840,The I-Land,2019,18+,4.5,8%,1,0,0,0,1
841,841,Sirius the Jaeger,2018,,6.8,,1,0,0,0,1
842,842,Jack Taylor,2010,18+,7.6,,1,0,0,0,1
843,843,W1A,2014,,7.8,,1,0,0,0,1
844,844,The Disappearance of Madeleine McCann,2019,16+,6.6,,1,0,0,0,1
845,845,Extracurricular,2020,18+,6.1,,1,0,0,0,1
846,846,PJ Masks,2015,all,5.6,,1,0,0,1,1
847,847,The K2,2016,16+,7.8,,1,0,0,0,1
848,848,Christiane Amanpour: Sex & Love Around the World,2018,18+,7.4,,1,0,0,0,1
849,849,Neo Yokio,2017,18+,5.8,77%,1,0,0,0,1
850,850,Ultraviolet,2017,18+,7.0,,1,1,0,0,1
851,851,The Bride of the Water God,2017,,6.8,,1,0,0,0,1
852,852,The Boulet Brothers' Dragula,2016,18+,7.7,,1,0,0,0,1
853,853,Cathedral of the Sea,2018,16+,7.5,,1,0,0,0,1
854,854,Nine: Nine Time Travels,2013,,8.2,,1,0,0,0,1
855,855,The Inmate,2018,,7.1,,1,0,0,0,1
856,856,The Circle Brazil,2020,,6.9,,1,0,0,0,1
857,857,The Cartel,2008,16+,8.2,,1,0,0,0,1
858,858,Mr. Young,2011,all,6.1,,1,0,0,0,1
859,859,Chef's Table: France,2016,16+,8.3,,1,0,0,0,1
860,860,Monarca,2019,18+,8.0,,1,0,0,0,1
861,861,Medal of Honor,2018,16+,8.4,,1,0,0,0,1
862,862,Little Witch Academia (TV),2017,16+,7.9,,1,0,0,0,1
863,863,Once Upon a Time in Lingjian Mountain,2019,all,7.7,,1,0,0,0,1
864,864,Trotsky,2017,,7.1,,1,0,0,0,1
865,865,When the Camellia Blooms,2019,,8.0,,1,0,0,0,1
866,866,Cedar Cove,2013,7+,6.8,,1,0,0,0,1
867,867,Brews Brothers,2020,18+,4.8,38%,1,0,0,0,1
868,868,Criminal: France,2019,7+,7.2,,1,0,0,0,1
869,869,Kath & Kim,2002,7+,8.2,,1,0,0,0,1
870,870,Danger Mouse,1981,7+,7.4,,1,0,0,0,1
871,871,Find Yourself,2020,,,,1,0,0,0,1
872,872,James Acaster: Repertoire,2018,18+,8.4,,1,0,0,0,1
873,873,Reckoning,2019,18+,6.4,,1,0,0,0,1
874,874,Skylines,2019,,7.6,,1,0,0,0,1
875,875,Merry Happy Whatever,2019,,6.2,,1,0,0,0,1
876,876,Hangar 1: The UFO Files,2015,7+,7.4,,1,1,1,0,1
877,877,Kakegurui,2017,16+,7.2,,1,0,0,0,1
878,878,Marlon,2017,7+,7.0,,1,1,0,0,1
879,879,46,2017,,8.5,,1,0,0,0,1
880,880,7SEEDS,2019,18+,6.3,,1,0,0,0,1
881,881,The Super Mario Bros. Super Show!,1989,7+,6.2,,1,0,0,0,1
882,882,Crematorium,2011,18+,7.7,,1,0,0,0,1
883,883,Intersection,2016,,6.5,,1,0,0,0,1
884,884,Handsome Siblings,2020,,8.2,,1,0,0,0,1
885,885,Rugal,2020,,6.7,,1,0,0,0,1
886,886,The Octonauts,2010,all,7.4,,1,0,0,0,1
887,887,Magi: Adventure of Sinbad,2016,16+,7.6,,1,0,0,0,1
888,888,MeatEater,2012,,7.9,,1,0,0,0,1
889,889,Troy: Fall of a City,2018,18+,3.8,71%,1,0,0,0,1
890,890,La Piloto,2017,,5.6,,1,0,0,0,1
891,891,The 2000s,2018,7+,8.0,,1,0,0,0,1
892,892,Reply 1997,2012,,8.2,,1,0,0,0,1
893,893,The Legend of Bruce Lee,2008,,7.0,,1,0,1,0,1
894,894,Soundtrack,2019,,6.7,40%,1,0,0,0,1
895,895,First Team: Juventus,2018,,7.4,,1,0,0,0,1
896,896,The Last Kids on Earth,2019,7+,7.5,,1,0,0,0,1
897,897,Morocco: Love in Times of War,2017,,7.7,,1,0,0,0,1
898,898,Tomorrow with You,2017,,7.4,,1,0,0,0,1
899,899,We Are the Wave,2019,18+,6.1,,1,0,0,0,1
900,900,Somewhere Between,2017,16+,6.2,,1,0,0,0,1
901,901,Trump: An American Dream,2017,,7.2,,1,0,0,0,1
902,902,One Spring Night,2019,,7.9,,1,0,0,0,1
903,903,Cricket Fever: Mumbai Indians,2019,,7.3,,1,0,0,0,1
904,904,Zumbo's Just Desserts,2016,7+,6.9,,1,0,0,0,1
905,905,Restaurants on the Edge,2020,,6.6,,1,0,0,0,1
906,906,Marseille,2016,18+,6.8,33%,1,0,0,0,1
907,907,The Dick Van Dyke Show,1961,all,6.8,,1,1,0,0,1
908,908,Borderliner,2017,18+,6.8,,1,0,0,0,1
909,909,La Niña,2016,,8.6,,1,0,0,0,1
910,910,Ultimate Beastmaster,2017,7+,7.3,,1,0,0,0,1
911,911,Diablero,2018,16+,6.6,,1,0,0,0,1
912,912,Alaska State Troopers,2009,16+,7.5,,1,0,0,0,1
913,913,Stories by Rabindranath Tagore,2015,16+,8.9,,1,0,0,0,1
914,914,Terrace House: Opening New Doors,2017,,7.8,,1,0,0,0,1
915,915,Super Wings!,2015,all,6.2,,1,0,1,0,1
916,916,Incomplete Life,2014,16+,8.6,,1,0,0,0,1
917,917,"Breakfast, Lunch & Dinner",2019,18+,6.7,80%,1,0,0,0,1
918,918,Ice Fantasy,2016,16+,7.1,,1,0,0,0,1
919,919,The Supervet,2014,7+,8.7,,1,0,0,0,1
920,920,The Seventies,2015,7+,8.3,,1,0,0,0,1
921,921,The InBESTigators,2019,all,7.7,,1,0,0,0,1
922,922,El Chema,2016,16+,7.0,,1,0,0,0,1
923,923,Pocoyo,2005,all,7.5,,1,1,1,0,1
924,924,The Adventures of Puss in Boots,2015,7+,6.7,,1,0,0,0,1
925,925,Unnatural Selection,2019,,8.0,,1,0,0,0,1
926,926,Skin Wars,2014,16+,7.1,,1,1,0,0,1
927,927,Dueños del Paraíso,2015,16+,7.1,,1,1,0,0,1
928,928,Unstoppable,2020,18+,7.2,,1,0,0,0,1
929,929,The Hockey Girls,2019,16+,7.0,,1,0,0,0,1
930,930,Record of Grancrest War,2018,18+,7.2,,1,0,0,0,1
931,931,Who Killed Malcolm X?,2019,,7.6,,1,0,0,0,1
932,932,Glow Up: Britain's Next Make-Up Star,2019,,6.4,,1,0,0,0,1
933,933,Ares,2020,18+,5.6,,1,0,0,0,1
934,934,Great British Menu,2006,,7.3,,1,1,0,0,1
935,935,Barbie: Life in the Dreamhouse,2012,all,7.3,,1,0,0,0,1
936,936,Cheese in the Trap,2016,16+,7.4,,1,0,0,0,1
937,937,The Deep,2016,7+,7.9,,1,0,0,0,1
938,938,Juana Inés,2016,16+,7.6,,1,0,0,0,1
939,939,Killer Kids,2011,16+,7.0,,1,0,0,0,1
940,940,La querida del Centauro,2016,16+,8.1,,1,0,0,0,1
941,941,Another Miss Oh,2016,,7.9,,1,0,0,0,1
942,942,Fariña,2018,,8.0,,1,0,0,0,1
943,943,Anjaan: Special Crimes Unit,2018,16+,7.0,,1,0,0,0,1
944,944,Best Friends Whenever,2015,all,5.5,,1,0,0,1,1
945,945,Osmosis,2019,16+,5.9,,1,0,0,0,1
946,946,Hormones,2013,16+,8.0,,1,0,0,0,1
947,947,Love Rain,2012,7+,7.7,,1,0,0,0,1
948,948,Switched,2018,16+,7.2,,1,0,0,0,1
949,949,Creeped Out,2017,7+,6.6,,1,0,0,0,1
950,950,Chicago Typewriter,2017,,8.2,,1,0,0,0,1
951,951,Immortals,2018,7+,5.5,,1,0,0,0,1
952,952,Yo-Kai Watch,2014,all,5.9,,1,0,0,0,1
953,953,Rookie Historian Goo Hae-Ryung,2019,,8.2,,1,0,0,0,1
954,954,Million Pound Menu,2018,,6.5,57%,1,0,0,0,1
955,955,Oggy and the Cockroaches,1998,all,7.3,,1,0,0,0,1
956,956,Unit 42,2017,7+,7.0,,1,0,0,0,1
957,957,Love Your Garden,2011,,8.0,,1,0,0,0,1
958,958,Limmy's Show,2010,all,8.3,,1,0,0,0,1
959,959,Nazi Megastructures,2013,all,8.0,,1,1,0,0,1
960,960,Omniscient,2020,18+,6.3,,1,0,0,0,1
961,961,Green Frontier,2019,18+,7.4,,1,0,0,0,1
962,962,Los Briceño,2019,,8.4,,1,0,0,0,1
963,963,Adventures of Sonic the Hedgehog,1993,all,6.2,,1,0,0,0,1
964,964,My Holo Love,2020,,7.6,,1,0,0,0,1
965,965,The Disguiser,2015,,7.7,,1,0,0,0,1
966,966,El Clon,2000,,6.8,,1,1,0,0,1
967,967,A Love So Beautiful,2017,,,,1,0,0,0,1
968,968,Love Alarm,2019,,6.7,,1,0,0,0,1
969,969,The Indian Detective,2017,,6.5,50%,1,0,0,0,1
970,970,Inside the World's Toughest Prisons,2016,18+,6.8,,1,0,0,0,1
971,971,El Chavo: The Animated Series,2006,all,5.4,,1,0,0,0,1
972,972,Rishta.com,2010,all,8.5,,1,0,0,0,1
973,973,College Behind Bars,2019,,8.1,,1,0,0,0,1
974,974,The Sparticle Mystery,2011,7+,7.0,,1,0,0,0,1
975,975,Broken,2019,16+,6.8,,1,0,0,0,1
976,976,Yukon Gold,2013,,6.0,,1,0,0,0,1
977,977,When a Snail Falls in Love,2016,,7.5,,1,0,0,0,1
978,978,AMO,2018,18+,6.4,,1,0,0,0,1
979,979,Instant Hotel,2018,7+,7.3,,1,0,0,0,1
980,980,Almost Happy,2020,,6.5,,1,0,0,0,1
981,981,Larva Island,2018,,6.5,,1,0,0,0,1
982,982,The Queen of Flow,2018,18+,7.9,,1,0,0,0,1
983,983,David Attenborough's Natural Curiosities,2013,7+,8.5,,1,0,0,0,1
984,984,God's Quiz,2010,,7.3,,1,0,0,0,1
985,985,Nailed It! Holiday!,2018,,7.8,,1,0,0,0,1
986,986,Ever After High,2013,all,8.0,,1,0,0,0,1
987,987,Bad Guys,2014,18+,7.9,,1,0,0,0,1
988,988,Rapture,2018,18+,7.1,83%,1,0,0,0,1
989,989,Drug Lords,2018,18+,6.8,,1,0,0,0,1
990,990,Transformers: Rescue Bots,2012,7+,6.5,,1,0,0,0,1
991,991,Tokyo Trial,2016,,7.4,,1,0,0,0,1
992,992,A Cook's Tour,2002,16+,8.1,,1,0,0,0,1
993,993,The Stranded,2019,18+,6.3,,1,0,0,0,1
994,994,Gunslinger Girl,2003,16+,7.4,,1,0,0,0,1
995,995,Captive,2016,,7.0,71%,1,0,0,0,1
996,996,Yu-Gi-Oh! Arc-V,2014,7+,6.2,,1,1,1,0,1
997,997,Crime Diaries: The Candidate,2019,18+,7.6,,1,0,0,0,1
998,998,Servant of the People,2015,7+,6.9,,1,0,0,0,1
999,999,America's Book of Secrets,2012,7+,7.0,,1,1,1,0,1
1000,1000,Ben and Holly's Little Kingdom,2009,all,7.3,,1,0,0,0,1
1001,1001,Aussie Gold Hunters,2016,7+,7.1,,1,0,0,0,1
1002,1002,Chewin' the Fat,1999,,8.2,,1,0,0,0,1
1003,1003,72 Dangerous Animals: Australia,2014,,7.0,,1,0,0,0,1
1004,1004,The Road to Calvary,2017,7+,7.7,,1,0,0,0,1
1005,1005,If I Hadn't Met You,2018,,7.7,,1,0,0,0,1
1006,1006,Sensitive Skin,2014,16+,7.2,,1,0,0,0,1
1007,1007,Hache,2019,18+,6.3,,1,0,0,0,1
1008,1008,Drifting Dragons,2020,,6.1,,1,0,0,0,1
1009,1009,Four Seasons in Havana,2016,18+,7.6,,1,0,0,0,1
1010,1010,Cooper Barrett's Guide to Surviving Life,2016,7+,6.3,50%,1,0,0,0,1
1011,1011,Loaded,2017,,6.5,60%,1,0,0,0,1
1012,1012,Brotherhood,2019,16+,7.6,,1,0,0,0,1
1013,1013,The Sound of Your Heart,2016,,8.3,,1,0,0,0,1
1014,1014,"Worst Year of My Life, Again!",2014,,7.6,,1,0,0,0,1
1015,1015,The Kirlian Frequency,2019,7+,7.6,,1,0,0,0,1
1016,1016,Silvana Sin Lana,2016,16+,7.5,,1,0,0,0,1
1017,1017,Designated Survivor: 60 Days,2019,,8.0,,1,0,0,0,1
1018,1018,Tiny House Nation,2014,,7.2,,1,0,0,0,1
1019,1019,The Mr. Peabody & Sherman Show,2015,7+,5.6,80%,1,0,0,0,1
1020,1020,Glitch Techs,2020,,7.8,,1,0,0,0,1
1021,1021,Shaun the Sheep: Adventures from Mossy Bottom,2020,,8.0,,1,0,0,0,1
1022,1022,Trolls: The Beat Goes On!,2018,all,5.7,,1,0,0,0,1
1023,1023,Fated to Love You,2008,7+,7.4,,1,1,0,0,1
1024,1024,Monty Don's French Gardens,2013,all,8.0,,1,0,0,0,1
1025,1025,The Bachelor,2002,16+,3.2,,1,1,0,0,1
1026,1026,Victim Number 8,2018,,7.1,,1,0,0,0,1
1027,1027,Autumn's Concerto,2009,16+,8.0,,1,0,0,0,1
1028,1028,Genius of the Modern World,2016,all,7.6,,1,0,0,0,1
1029,1029,Huge in France,2019,16+,6.8,50%,1,0,0,0,1
1030,1030,Children of the Whales,2017,16+,7.1,,1,0,0,0,1
1031,1031,"That Winter, The Wind Blows",2013,,7.8,,1,0,0,0,1
1032,1032,Stephen Fry in America,2008,7+,7.9,,1,0,0,0,1
1033,1033,Dharmakshetra,2014,,7.8,,1,0,1,0,1
1034,1034,The Unlisted,2019,,6.3,,1,0,0,0,1
1035,1035,El Reemplazante,2012,16+,8.4,,1,0,0,0,1
1036,1036,Secrets at the Hotel,2016,7+,6.7,,1,0,0,0,1
1037,1037,Transformers: Cyberverse,2018,7+,6.8,,1,0,0,0,1
1038,1038,Ninja Hattori,1981,all,6.9,,1,0,0,0,1
1039,1039,Rabbids Invasion,2013,7+,5.0,,1,1,0,0,1
1040,1040,The Healing Powers of Dude,2020,,6.3,,1,0,0,0,1
1041,1041,Fake or Fortune?,2011,,8.6,,1,0,0,0,1
1042,1042,Griselda Blanco: The Black Widow,2014,16+,7.1,,1,0,0,0,1
1043,1043,Escape to the Continent,2014,,7.5,,1,0,0,0,1
1044,1044,Killer Ratings,2019,18+,8.0,,1,0,0,0,1
1045,1045,Puffin Rock,2015,all,8.7,,1,0,0,0,1
1046,1046,Keizersvrouwen,2019,18+,6.0,,1,0,0,0,1
1047,1047,Ad Vitam,2018,7+,6.4,,1,0,0,0,1
1048,1048,Residue,2015,16+,6.1,,1,0,0,0,1
1049,1049,Live,2018,16+,8.4,,1,0,0,0,1
1050,1050,Fate/Apocrypha,2017,18+,6.5,,1,0,0,0,1
1051,1051,Total Drama Presents: The Ridonculous Race,2015,7+,6.6,,1,0,0,0,1
1052,1052,Doomsday Preppers,2011,7+,6.1,,1,0,0,0,1
1053,1053,"Can't Cope, Won't Cope",2016,,7.3,,1,0,0,0,1
1054,1054,Lunatics,2019,18+,6.6,,1,0,0,0,1
1055,1055,The Big Flower Fight,2020,,7.7,43%,1,0,0,0,1
1056,1056,Criminal: Spain,2019,7+,6.9,,1,0,0,0,1
1057,1057,Can't Pay? We'll Take It Away!,2014,18+,7.2,,1,0,0,0,1
1058,1058,Twice Upon a Time,2019,,6.3,,1,0,0,0,1
1059,1059,Embarrassing Bodies,2007,18+,7.0,,1,0,0,0,1
1060,1060,Sea of Plastic,2015,,7.2,,1,0,0,0,1
1061,1061,Two Sentence Horror Stories,2019,,5.5,,1,0,0,0,1
1062,1062,Paranormal Survivor,2015,7+,6.3,,1,0,0,0,1
1063,1063,Babies,2020,,6.9,67%,1,0,0,0,1
1064,1064,The Ghost Bride,2020,18+,5.8,,1,0,0,0,1
1065,1065,Brainchild,2018,7+,8.0,,1,0,0,0,1
1066,1066,Einsatzgruppen: The Nazi Death Squads,2009,,7.6,,1,0,0,0,1
1067,1067,FIGHTWORLD,2018,18+,7.7,,1,0,0,0,1
1068,1068,The Real Football Factories,2006,,7.6,,1,0,0,0,1
1069,1069,The Garfield Show,2009,all,5.3,,1,0,1,0,1
1070,1070,Bumping Mics with Jeff Ross & Dave Attell,2018,18+,7.7,,1,0,0,0,1
1071,1071,20 Minutes,2013,,6.8,,1,0,0,0,1
1072,1072,A Thousand Days' Promise,2011,16+,8.1,,1,0,0,0,1
1073,1073,Spirit: Riding Free,2017,7+,6.4,,1,0,0,0,1
1074,1074,So Awkward,2015,,7.5,,1,0,0,0,1
1075,1075,Murder Maps,2015,16+,7.5,,1,0,0,0,1
1076,1076,Wizards vs Aliens,2012,7+,6.5,,1,0,0,0,1
1077,1077,Shot in the Dark,2017,18+,8.3,,1,0,0,0,1
1078,1078,Here to Heart,2018,7+,8.0,,1,0,0,0,1
1079,1079,Littlest Pet Shop,2012,all,6.1,,1,0,0,0,1
1080,1080,21 Sarfarosh - Saragarhi 1897,2018,16+,8.1,,1,0,0,0,1
1081,1081,Hidden Worlds,2018,all,6.9,,1,0,0,0,1
1082,1082,Secrets of Great British Castles,2015,7+,7.8,,1,0,0,0,1
1083,1083,The Wiggles,1998,all,5.7,,1,0,0,0,1
1084,1084,Grand Designs Australia,2010,all,7.2,,1,0,0,0,1
1085,1085,The Kindness Diaries,2017,,8.1,,1,0,1,0,1
1086,1086,Release the Hounds,2013,,6.8,,1,0,0,0,1
1087,1087,Max Steel,2013,7+,6.7,,1,0,0,0,1
1088,1088,Fallet,2017,,6.8,,1,0,0,0,1
1089,1089,Louis Theroux: Miami Mega-Jail,2011,18+,7.6,,1,0,0,0,1
1090,1090,The Neighbor,2019,18+,6.5,,1,0,0,0,1
1091,1091,The Expanding Universe of Ashley Garcia,2020,,6.5,,1,0,0,0,1
1092,1092,Mortel,2019,18+,6.4,,1,0,0,0,1
1093,1093,Shark,2015,,8.5,,1,0,0,0,1
1094,1094,Let's Eat,2013,16+,7.7,,1,0,0,0,1
1095,1095,Sisters,2017,,7.6,,1,0,0,0,1
1096,1096,The Frozen Dead,2017,,6.3,,1,0,0,0,1
1097,1097,A.I.C.O. -Incarnation-,2018,18+,6.4,,1,0,0,0,1
1098,1098,Girls Incarcerated,2018,18+,7.3,,1,0,0,0,1
1099,1099,Secret Agent Selection: WW2,2018,,7.6,,1,0,0,0,1
1100,1100,Fary: Hexagone,2020,,6.3,,1,0,0,0,1
1101,1101,Cannabis,2016,16+,6.9,,1,0,0,0,1
1102,1102,Bill Nye Saves the World,2017,7+,3.6,75%,1,0,0,0,1
1103,1103,Scare Tactics,2003,16+,6.7,,1,0,0,0,1
1104,1104,A User's Guide to Cheating Death,2017,16+,7.6,,1,0,0,0,1
1105,1105,The Day I Met El Chapo: The Kate del Castillo Story,2017,18+,6.9,,1,0,0,0,1
1106,1106,Chelsea,2016,18+,6.1,41%,1,0,0,0,1
1107,1107,Dinner for Five,2001,18+,8.1,,1,0,0,0,1
1108,1108,The Chosen One,2019,18+,5.6,,1,0,0,0,1
1109,1109,Trailer Park Boys: The Animated Series,2019,18+,7.5,,1,0,0,0,1
1110,1110,The Royal House of Windsor,2017,16+,7.4,,1,0,0,0,1
1111,1111,Playing with Fire,2019,18+,6.1,,1,0,0,0,1
1112,1112,Love Through a Millennium,2015,,7.7,,1,0,0,0,1
1113,1113,SWORD GAI: The Animation,2018,18+,5.9,,1,0,0,0,1
1114,1114,My Life,2014,all,7.9,,1,0,0,0,1
1115,1115,Skylanders Academy,2016,7+,6.5,,1,0,0,0,1
1116,1116,Powder,1995,13+,6.6,50%,1,0,0,0,1
1117,1117,Dancing Queen,2018,7+,6.9,,1,0,0,0,1
1118,1118,Sid the Science Kid,2008,all,5.4,80%,1,0,0,0,1
1119,1119,Cagaster of an Insect Cage,2020,18+,6.1,,1,0,0,0,1
1120,1120,Absurd Planet,2020,7+,3.8,,1,0,0,0,1
1121,1121,Last Chance to See,2009,7+,8.3,,1,0,0,0,1
1122,1122,The Prince of Tennis,2019,,8.3,,1,0,0,0,1
1123,1123,Behind Enemy Lines,2001,13+,6.4,37%,1,0,0,0,1
1124,1124,Chuggington,2008,all,5.9,,1,1,0,0,1
1125,1125,Triad Princess,2019,18+,7.0,,1,0,0,0,1
1126,1126,Bitter Daisies,2018,18+,7.2,,1,0,0,0,1
1127,1127,Steampunk'd,2015,,5.8,,1,1,0,0,1
1128,1128,Old Money,2015,7+,7.6,,1,0,0,0,1
1129,1129,Trailer Park Boys: Out of the Park: Europe,2016,18+,6.6,,1,0,0,0,1
1130,1130,Bel Ami,2013,,6.3,,1,0,0,0,1
1131,1131,Fastest Car,2018,,7.1,,1,0,0,0,1
1132,1132,"Nisman: El fiscal, la presidenta y el espía",2020,,7.7,,1,0,0,0,1
1133,1133,1994,2019,18+,8.0,,1,0,0,0,1
1134,1134,Shadow,2019,7+,6.5,,1,0,0,0,1
1135,1135,Jailbirds,2019,18+,7.2,,1,0,0,0,1
1136,1136,To Be Continued,2015,all,,,1,0,0,0,1
1137,1137,Peasants Rebellion,2018,,8.9,,1,0,0,0,1
1138,1138,Raiders of the Lost Art,2016,all,8.1,,1,0,0,0,1
1139,1139,Borderline,2016,16+,7.1,,1,0,0,0,1
1140,1140,Refresh Man,2016,,7.6,,1,0,0,0,1
1141,1141,Granblue Fantasy: The Animation,2017,,6.4,,1,0,1,0,1
1142,1142,El día menos pensado,2020,,7.4,,1,0,0,0,1
1143,1143,Geronimo Stilton,2009,all,6.7,,1,0,1,0,1
1144,1144,Kikoriki,2004,all,7.4,,1,0,0,0,1
1145,1145,Oh My Ghost,2015,,7.2,,1,0,0,0,1
1146,1146,Meet the Drug Lords: Inside the Real Narcos,2018,7+,7.6,,1,0,0,0,1
1147,1147,Atelier,2015,16+,7.4,,1,0,0,0,1
1148,1148,Raja Rasoi Aur Anya Kahaniyan,2015,,8.8,,1,0,1,0,1
1149,1149,Scam City,2012,,8.0,,1,0,0,0,1
1150,1150,Enemigo íntimo,2018,16+,7.7,,1,0,0,0,1
1151,1151,Hardy Bucks,2010,7+,8.3,,1,0,0,0,1
1152,1152,The A List,2018,,5.3,,1,0,0,0,1
1153,1153,The Piano Forest,2018,7+,7.1,,1,0,0,0,1
1154,1154,Little Lunch,2014,all,8.2,,1,0,0,0,1
1155,1155,Wild Catch / Chasing Monsters,2016,,7.6,,1,0,0,0,1
1156,1156,Kaçak,2013,,6.7,,1,0,0,0,1
1157,1157,Sweet Magnolias,2020,16+,6.9,,1,0,0,0,1
1158,1158,The Break with Michelle Wolf,2018,18+,5.2,81%,1,0,0,0,1
1159,1159,The Dark Charisma of Adolf Hitler,2012,,7.3,,1,0,0,0,1
1160,1160,White Rabbit Project,2016,7+,6.9,,1,0,0,0,1
1161,1161,Last,2015,16+,7.5,,1,0,0,0,1
1162,1162,Moving Art,2007,7+,8.7,,1,0,0,0,1
1163,1163,Solomon's Perjury,2016,,7.5,,1,0,0,0,1
1164,1164,The Disastrous Life of Saiki K.: Reawakened,2019,,7.8,,1,0,0,0,1
1165,1165,Lost & Found Music Studios,2015,all,6.7,,1,0,0,0,1
1166,1166,Lords and Ladles,2015,,8.1,,1,0,0,0,1
1167,1167,Summertime,2020,18+,6.7,,1,0,0,0,1
1168,1168,Transformers: Robots In Disguise,2015,all,6.0,,1,0,0,0,1
1169,1169,Fried,2015,,6.2,,1,0,0,0,1
1170,1170,Monty Don's Italian Gardens,2011,,8.3,,1,0,0,0,1
1171,1171,The Epic Tales of Captain Underpants,2018,7+,6.8,,1,0,0,0,1
1172,1172,Followers,2020,18+,6.2,,1,0,0,0,1
1173,1173,Back to 1989,2016,,8.2,,1,0,0,0,1
1174,1174,The Story of Maths,2008,all,8.0,,1,0,0,0,1
1175,1175,Strangers From Hell,2019,,8.0,,1,0,0,0,1
1176,1176,Examination of Conscience,2019,18+,8.0,,1,0,0,0,1
1177,1177,Go! Go! Cory Carson,2020,all,8.1,,1,0,0,0,1
1178,1178,Ghost-Seeing Detective Cheo-Yong,2014,16+,7.3,,1,0,0,0,1
1179,1179,I Hear You,2019,all,7.8,,1,0,0,0,1
1180,1180,The Cat in the Hat Knows a Lot About That!,2010,all,6.5,,1,0,1,0,1
1181,1181,Dinosaur King,2007,7+,5.5,,1,0,0,0,1
1182,1182,The Club,2019,,6.2,,1,0,0,0,1
1183,1183,72 Dangerous Animals: Latin America,2017,16+,6.8,,1,0,0,0,1
1184,1184,Amazing Interiors,2018,all,6.7,,1,0,0,0,1
1185,1185,The Forest of Love: Deep Cut,2020,,6.5,,1,0,0,0,1
1186,1186,Levius,2019,,7.0,,1,0,0,0,1
1187,1187,Blackstone,2011,,7.3,,1,0,0,0,1
1188,1188,Prank Encounters,2019,18+,5.0,40%,1,0,0,0,1
1189,1189,Amazing Hotels: Life Beyond the Lobby,2017,,7.7,,1,0,0,0,1
1190,1190,Dragon Pilot: Hisone and Masotan,2018,16+,6.9,,1,0,0,0,1
1191,1191,Interior Design Masters,2019,,6.7,,1,0,0,0,1
1192,1192,Mighty Little Bheem,2019,all,7.9,,1,0,0,0,1
1193,1193,100% Hotter,2016,,4.4,,1,0,0,0,1
1194,1194,Legend of Chu and Han,2012,,,,1,0,0,0,1
1195,1195,Keeping up with the Joneses,2010,,8.5,,1,0,0,0,1
1196,1196,Apache: La vida de Carlos Tevez,2019,18+,7.9,,1,0,0,0,1
1197,1197,Flavorful Origins,2019,all,7.6,,1,0,0,0,1
1198,1198,Pup Academy,2019,,6.6,,1,0,0,0,1
1199,1199,Oyunbozan,2019,,6.8,,1,0,0,0,1
1200,1200,Take My Brother Away,2018,all,7.9,,1,0,0,0,1
1201,1201,Coach Snoop,2016,all,6.8,,1,0,0,0,1
1202,1202,Johnny Test,2005,all,4.9,,1,0,0,0,1
1203,1203,Ask the Storybots,2016,all,8.1,,1,0,0,0,1
1204,1204,Blown Away,2019,7+,6.8,,1,0,0,0,1
1205,1205,Wild Arabia,2013,all,8.0,,1,0,0,0,1
1206,1206,Glitter Force,2012,,6.5,,1,0,0,0,1
1207,1207,Pac-Man and the Ghostly Adventures,2013,7+,4.8,,1,0,1,0,1
1208,1208,True Crime,2010,,6.3,,1,0,0,0,1
1209,1209,Hibana: Spark,2016,,8.1,,1,0,0,0,1
1210,1210,Back with the Ex,2019,,6.3,,1,0,0,0,1
1211,1211,72 Dangerous Animals: Asia,2018,16+,6.6,,1,0,0,0,1
1212,1212,Danger Mouse,2015,all,7.1,,1,0,0,0,1
1213,1213,The Story of Us with Morgan Freeman,2017,,7.5,,1,0,0,0,1
